user_id,is_gone
599,0.06750072693704699
601,0.6341981240274297
602,0.1148810651480403
611,0.0
613,0.07381640198395814
615,0.0
628,0.004353243994116686
642,0.0
650,0.0
659,0.14221929997749674
664,0.5072941276618972
672,0.1357753978456606
680,0.0
683,0.07464033242014405
693,0.1226761489338614
696,0.0
700,0.0
704,0.09674319710434251
723,0.05945012448670234
725,0.051030348612086864
726,0.0
731,0.0
733,0.0
736,0.0
739,0.09932925025219341
741,0.0
744,0.13334973111125856
745,0.0
747,0.1290538937972166
754,0.30753799662448567
757,0.0
760,0.0
765,0.578877809243871
770,0.3477520328733894
779,0.0
800,0.0
801,0.0
804,0.07486839267780386
805,0.0
810,0.0
820,0.0
829,0.0
832,0.0
837,0.03790616989540694
845,0.0
848,0.0
850,0.0
864,0.0
874,0.0
880,0.06694680973184437
886,0.4594729520079313
897,0.0
898,0.06858182735764386
901,0.5020012018290775
904,0.547987796730245
907,0.0
918,0.0
920,0.33746712529774536
926,0.0
933,0.0
936,0.0
937,0.0
952,0.0
953,0.0667847918698945
960,0.41565863656375884
970,0.3652517889258643
971,0.0
972,0.18109777769854166
973,0.0
980,0.26562747753941063
988,0.08660850654614774
999,0.0
1003,0.12520875235044832
1010,0.0
1023,0.0
1041,0.06735181872343039
1044,0.12435012406360427
1049,0.48254030506691425
1054,0.12435012406360427
1055,0.0
1059,0.0
1061,0.2848330698083924
1068,0.0
1071,0.0
1083,0.005566526241881692
1087,0.19472102021482351
1092,0.11990683348851065
1099,0.0
1100,0.12435012406360427
1102,0.0
1115,0.0008333333333333333
1131,0.0
1132,0.0
1134,0.13054023255469296
1135,0.0
1137,0.06663671658746302
1138,0.0
1145,0.033100845943981244
1149,0.13982029464672857
1152,0.0
1153,0.18705245401799594
1154,0.11129283499145741
1156,0.17780709833428449
1157,0.0
1164,0.41125996879914395
1171,0.18710611209687195
1175,0.0
1182,0.0
1187,0.5481063105601638
1192,0.0
1195,0.0
1197,0.0
1202,0.0
1211,0.11737771071084369
1212,0.0
1214,0.0
1219,0.0
1232,0.0
1238,0.0
1242,0.0
1245,0.06650821757375111
1246,0.3375442511544524
1253,0.0
1263,0.0
1269,0.0
1273,0.0
1274,0.09744736125029727
1275,0.0
1276,0.0
1279,0.0
1280,0.0
1285,0.0
1288,0.0
1302,0.09929721415756634
1307,0.0
1308,0.0
1309,0.0
1313,0.12435012406360427
1314,0.04692240559351906
1322,0.0
1325,0.0
1332,0.0
1334,0.0
1339,0.0
1340,0.0
1341,0.10222450663775376
1347,0.11435587750770834
1349,0.0
1354,0.12435012406360427
1356,0.0987817544443055
1357,0.0
1358,0.11968132815321546
1359,0.4829244656417174
1365,0.12435012406360427
1367,0.05527665275228287
1369,0.0
1374,0.0
1375,0.11129283499145741
1379,0.0
1384,0.00390683097886727
1385,0.0
1387,0.0
1392,0.11077159882429674
1399,0.0
1403,0.0
1407,0.0
1412,0.07439038705508341
1413,0.05701778056940064
1414,0.0
1420,0.10692108705155685
1426,0.5202297638794089
1432,0.0
1436,0.0
1437,0.0
1438,0.3096851380312905
1441,0.6472228524432314
1442,0.06750072693704699
1452,0.0
1455,0.0
1457,0.14301067246484797
1458,0.12435012406360427
1459,0.5507984573934567
1460,0.030021743673508645
1464,0.11129283499145741
1465,0.0
1469,0.0
1472,0.13453979604236793
1485,0.0
1488,0.316944076768688
1489,0.0
1494,0.0
1501,0.0
1506,0.0
1510,0.12435012406360427
1520,0.24666324998141786
1522,0.0
1523,0.004037857746648955
1524,0.0
1525,0.0
1540,0.0
1541,0.07213940421132992
1543,0.08286919590827406
1550,0.12435012406360427
1551,0.0685700319431887
1554,0.11521488939939033
1556,0.1132130937768138
1563,0.11737771071084369
1564,0.0
1566,0.0
1571,0.29846224024220314
1580,0.13526385561099008
1584,0.21309413826065432
1587,0.0
1592,0.0
1597,0.05662100081091877
1608,0.0
1610,0.0
1611,0.25238588876415485
1619,0.10882474847367049
1620,0.11363385438773868
1623,0.028420463065364464
1630,0.12435012406360427
1636,0.029907103134479272
1640,0.12435012406360427
1641,0.007595550054341263
1646,0.0
1650,0.0
1658,0.0
1667,0.0
1674,0.11226749386085311
1689,0.0
1690,0.09674319710434251
1693,0.4912088425739066
1704,0.06616261344962815
1706,0.0
1713,0.0
1716,0.0
1717,0.0
1719,0.046336029955492866
1720,0.11019214073887554
1725,0.13052274553411322
1728,0.0
1731,0.13154516664452998
1739,0.0
1745,0.0
1747,0.06743976865818405
1748,0.4278785773295584
1751,0.19170220743121708
1754,0.0
1763,0.0
1764,0.0
1767,0.4973022433257063
1771,0.0
1775,0.0
1777,0.0
1779,0.0
1782,0.7139484466044788
1783,0.0
1785,0.10084110903183856
1786,0.05022172492013701
1797,0.09674319710434251
1800,0.101052762677783
1803,0.0667847918698945
1821,0.051274747679782254
1822,0.27304109200397714
1830,0.0
1831,0.004367851249873722
1832,0.09933924531490725
1835,0.1557433234429684
1837,0.0
1840,0.4765447098110104
1849,0.10960836201508894
1855,0.0
1858,0.0
1872,0.0
1873,0.136920861754479
1882,0.396417924820818
1883,0.0
1887,0.3352410451318425
1891,0.0
1893,0.17040174660733132
1918,0.12186748325716568
1923,0.0
1939,0.0
1947,0.0
1953,0.3521638060519428
1954,0.0
1956,0.2943745836557995
1958,0.0
1960,0.21682725932380525
1961,0.16460182469000353
1962,0.4250197900113477
1967,0.06900033862494814
1968,0.0
1974,0.0
1981,0.0
1985,0.0
1988,0.10960836201508894
1993,0.0
1998,0.0
2000,0.0
2012,0.0
2016,0.12435012406360427
2018,0.10748166465249916
2019,0.17853889594873645
2026,0.11077159882429674
2033,0.0
2034,0.11990683348851065
2036,0.0
2041,0.0
2042,0.11226749386085311
2044,0.12435012406360427
2052,0.0
2060,0.0
2061,0.0
2062,0.0010416666666666667
2063,0.0
2064,0.0
2066,0.0
2068,0.0
2069,0.06325374707285643
2070,0.0
2073,0.0
2077,0.0
2079,0.12962773338352498
2089,0.0
2091,0.0
2095,0.0
2097,0.0
2100,0.0
2101,0.0641380491152231
2107,0.18662869726757209
2109,0.0515587341923346
2111,0.09089506610786867
2114,0.0
2117,0.2479075146080044
2120,0.07483364216503281
2126,0.0
2128,0.0
2146,0.0
2149,0.4210729498898438
2158,0.0
2160,0.0
2172,0.1657989933641539
2174,0.04706824651553132
2180,0.6904351547898927
2187,0.0
2196,0.0
2199,0.0
2201,0.16327516914061424
2202,0.0
2203,0.07451461781481922
2208,0.0
2220,0.5504392258095194
2224,0.0
2231,0.042551252353106944
2235,0.0
2244,0.0
2256,0.0
2270,0.346364908098847
2275,0.0
2288,0.0
2299,0.10576560570142808
2305,0.5552155839968831
2306,0.2821625461178531
2309,0.0
2313,0.0
2316,0.06750072693704699
2317,0.054390151706373555
2326,0.02171566865769694
2338,0.0
2343,0.10769960990701802
2346,0.0
2347,0.11226749386085311
2362,0.0
2364,0.0
2365,0.12182100128593724
2372,0.0
2376,0.04290206092763186
2379,0.0
2380,0.15593798184636645
2382,0.05528772087361126
2384,0.9183578505184264
2389,0.0
2397,0.0
2398,0.12435012406360427
2401,0.0
2411,0.0
2423,0.13391428225878965
2426,0.5653532994516022
2430,0.14498771547408854
2434,0.4772012841699512
2435,0.136920861754479
2439,0.09005861701817335
2441,0.0
2448,0.0
2454,0.0
2465,0.03029962763064779
2466,0.0
2483,0.0
2492,0.0
2493,0.0
2494,0.12325000650360873
2501,0.10960836201508894
2504,0.05312696951019049
2506,0.0
2517,0.12435012406360427
2518,0.0
2521,0.0
2524,0.046217341972909415
2527,0.0
2531,0.094012953331233
2535,0.40990599080326034
2540,0.49483058741722646
2544,0.23475097000697182
2545,0.12182100128593724
2551,0.0
2552,0.0
2558,0.1717743239062546
2562,0.0
2563,0.12182100128593724
2568,0.0
2572,0.0
2584,0.0
2585,0.0
2590,0.0
2593,0.0
2596,0.0
2603,0.0866408451134137
2607,0.19719177219090694
2610,0.3164331173005062
2623,0.0
2628,0.054390151706373555
2629,0.0
2633,0.0
2645,0.11077159882429674
2646,0.0
2653,0.0
2667,0.0
2668,0.0
2669,0.41138715984767815
2671,0.0
2676,0.12435012406360427
2688,0.05093682705610438
2699,0.0
2714,0.0
2715,0.0
2720,0.2561132133573984
2722,0.0
2723,0.0
2728,0.0
2738,0.12962773338352498
2747,0.0
2757,0.0
2760,0.11226749386085311
2763,0.0
2769,0.26498611495502444
2771,0.2301084104504437
2772,0.21298121743836657
2777,0.0
2779,0.0
2782,0.11438717306420373
2790,0.0
2808,0.28950216135830736
2809,0.0
2810,0.0
2814,0.0
2815,0.11438717306420373
2819,0.14036156212129158
2821,0.0
2823,0.055951774357164585
2827,0.1348346548579273
2834,0.06616261344962815
2835,0.0
2846,0.0
2852,0.0
2860,0.4767097231631109
2862,0.35978682733909306
2863,0.5138519876299885
2864,0.043934973752931414
2866,0.6659379927443336
2868,0.0
2869,0.05276620368708547
2871,0.12435012406360427
2880,0.12435012406360427
2884,0.00047393364928909954
2889,0.0
2893,0.11737929052532052
2897,0.058302276415318134
2898,0.12435012406360427
2906,0.3511648815663645
2907,0.31057504595410934
2911,0.11077159882429674
2914,0.3592109602162564
2920,0.1570435467317701
2921,0.10223352305387752
2935,0.0
2939,0.1147394264509548
2947,0.12435012406360427
2955,0.0
2956,0.0
2959,0.0
2961,0.0
2963,0.0
2968,0.0
2970,0.0
2973,0.3164109939557159
2974,0.054390151706373555
2976,0.26644043120865596
2977,0.31398922932603146
2985,0.0
2992,0.0782915636879622
2993,0.0
2994,0.12962773338352498
3002,0.2822096341527847
3004,0.0
3006,0.0
3008,0.6444305350367292
3010,0.0
3013,0.0
3017,0.0018258426966292133
3024,0.38746442029929473
3028,0.0
3031,0.10633186211833383
3040,0.0
3043,0.10223352305387752
3048,0.0
3054,0.0
3055,0.0
3059,0.0
3075,0.0
3077,0.09423750658189667
3079,0.0
3080,0.0
3082,0.0
3086,0.10154774147811267
3093,0.4144430327607508
3097,0.0
3108,0.054390151706373555
3110,0.4758941721199152
3114,0.27114392508588236
3115,0.45267229915186025
3120,0.0
3128,0.1242154628449745
3136,0.0
3141,0.12186748325716568
3145,0.0
3156,0.0
3160,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.25371033456666214
3191,0.0
3192,0.4541927222923817
3193,0.0
3197,0.0
3199,0.0
3202,0.0
3207,0.0
3209,0.0
3212,0.11951039957862383
3214,0.06698453107160855
3215,0.0
3216,0.05022172492013701
3217,0.24207364486775385
3218,0.0
3221,0.0
3227,0.0515587341923346
3235,0.11462170247457179
3238,0.12435012406360427
3239,0.8770653357815414
3244,0.0
3245,0.0
3252,0.0
3256,0.0
3263,0.0
3267,0.13590802034687885
3268,0.0
3273,0.0
3274,0.27908129440968577
3276,0.10496796205155685
3277,0.0
3279,0.0
3283,0.002040816326530612
3286,0.0
3289,0.0
3302,0.0
3305,0.2231957758777397
3313,0.03241143685526967
3314,0.29599408715229314
3321,0.0
3349,0.20152323486858476
3350,0.0
3351,0.06735181872343039
3352,0.0
3364,0.0
3370,0.10402314060922717
3374,0.0
3376,0.0
3383,0.0
3388,0.1813002906274115
3394,0.0
3400,0.05087796792130037
3401,0.1348346548579273
3402,0.43802392391307565
3403,0.12435012406360427
3404,0.11435587750770834
3406,0.0
3414,0.6842085051916784
3418,0.4445865377124886
3420,0.16631592434479464
3421,0.0018258426966292133
3422,0.0
3426,0.0
3434,0.0983779633273876
3435,0.46249540330051275
3439,0.05093682705610438
3443,0.11521488939939033
3452,0.0
3462,0.0
3463,0.0
3465,0.0
3472,0.0
3478,0.0
3479,0.0002976190476190476
3484,0.0
3489,0.0
3493,0.0
3494,0.10935803991571047
3496,0.0
3498,0.0
3502,0.08782599489734852
3505,0.0
3513,0.12186748325716568
3514,0.06750389205702043
3515,0.30732119966909616
3517,0.0
3532,0.0
3539,0.4177917910950112
3542,0.0
3543,0.0
3558,0.0
3567,0.0
3570,0.0
3571,0.0
3575,0.2764861094954627
3577,0.0
3596,0.10390341040760072
3603,0.0
3608,0.3425464370563111
3609,0.0008333333333333333
3617,0.0
3628,0.11226749386085311
3631,0.33815806788041314
3637,0.0
3640,0.0
3641,0.0
3649,0.0
3650,0.1478068698155059
3653,0.10008971336744002
3662,0.1258740246079915
3663,0.0
3665,0.0
3671,0.12435012406360427
3672,0.002474092587016551
3674,0.00717876727719965
3681,0.0
3686,0.0
3688,0.0
3689,0.11521488939939033
3690,0.13982029464672857
3691,0.0
3693,0.0
3696,0.18302023972778841
3699,0.0
3707,0.11466467757979337
3714,0.0
3716,0.0
3722,0.0
3729,0.1295027913331282
3733,0.0
3748,0.24349293932033517
3752,0.06764880221947847
3753,0.10384747154470282
3756,0.0
3760,0.0
3768,0.5065984059414894
3769,0.0
3772,0.0
3773,0.2900469520126038
3776,0.12435012406360427
3781,0.2638556299648467
3782,0.0
3790,0.0
3793,0.2003862976187174
3794,0.0
3803,0.13317764871443832
3804,0.0
3805,0.12962773338352498
3810,0.0
3811,0.06663671658746302
3818,0.0801236598059476
3820,0.12435012406360427
3826,0.0
3830,0.0
3832,0.0
3835,0.03138218557742593
3845,0.0
3850,0.0
3851,0.0
3852,0.0
3862,0.0
3872,0.2110191293115425
3874,0.0
3877,0.0
3878,0.0
3885,0.05732870364852044
3889,0.2782544136791358
3890,0.0
3894,0.0
3902,0.10960836201508894
3903,0.0
3911,0.0
3912,0.0
3918,0.0
3919,0.09674319710434251
3924,0.11693325991668188
3925,0.0
3930,0.0
3934,0.11660876120156867
3939,0.37080048366311813
3940,0.8003994147564095
3942,0.0
3944,0.02558092619024243
3945,0.0
3953,0.38427747382031036
3954,0.0
3957,0.0
3959,0.03824933828273081
3970,0.5215191285760886
3973,0.0
3981,0.09674319710434251
3982,0.06750072693704699
3984,0.12435012406360427
3994,0.0
3997,0.0
4003,0.0
4008,0.0
4016,0.10378927439333381
4018,0.13733765384029
4021,0.0
4035,0.5559886929245873
4038,0.0
4039,0.0
4042,0.25048322138061996
4046,0.5265306750559964
4056,0.0
4063,0.4268199072562413
4064,0.41193457331084093
4065,0.25826614308087614
4066,0.0
4070,0.09932925025219341
4072,0.0
4075,0.0
4077,0.29581671889374495
4094,0.2558280578844133
4096,0.0
4097,0.0
4098,0.0
4104,0.0
4109,0.136920861754479
4116,0.1092076002171257
4118,0.07200743390677325
4125,0.048763165778640385
4127,0.0
4135,0.0
4140,0.07230661605604541
4143,0.0
4145,0.09932925025219341
4159,0.10417599680949388
4165,0.11226749386085311
4169,0.0
4170,0.0
4178,0.12435012406360427
4183,0.0
4186,0.10576560570142808
4187,0.0
4191,0.0
4194,0.45371130962858136
4196,0.45557454490840177
4202,0.0
4203,0.0
4207,0.0
4216,0.0010416666666666667
4217,0.044513207790552074
4219,0.6363186583771433
4224,0.39807374894556885
4226,0.0
4227,0.0
4233,0.12182100128593724
4242,0.11546929587726426
4244,0.1102326727255464
4247,0.1274493230604797
4254,0.7842752156310508
4260,0.0
4261,0.12435012406360427
4263,0.0
4269,0.4235944290755569
4271,0.0
4281,0.0
4284,0.0
4293,0.0
4298,0.0
4301,0.12435012406360427
4302,0.0
4319,0.0
4322,0.48021321466549766
4323,0.0
4327,0.0
4329,0.0667847918698945
4330,0.1165640198302034
4333,0.0
4337,0.40158343190327983
4345,0.18787866870618083
4346,0.0
4348,0.0
4356,0.0
4368,0.0667847918698945
4371,0.0
4377,0.0
4378,0.12530739126062046
4388,0.0
4402,0.0
4407,0.0
4408,0.103616067619239
4410,0.049990183001522186
4412,0.0
4413,0.0
4414,0.1348346548579273
4415,0.0
4423,0.0
4424,0.11429328773616995
4426,0.12435012406360427
4428,0.0
4436,0.06574705648120024
4452,0.00047393364928909954
4459,0.20797922232025204
4464,0.0
4467,0.0
4469,0.0
4470,0.0
4473,0.054390151706373555
4474,0.0
4477,0.0
4484,0.0
4485,0.11226749386085311
4487,0.09674319710434251
4488,0.052577542969764066
4489,0.054561289070602106
4491,0.0
4501,0.12435012406360427
4510,0.0
4511,0.2688905661392765
4523,0.21241486806856785
4528,0.0
4543,0.06382754296976409
4545,0.0
4549,0.22761517502997744
4554,0.0
4556,0.0
4559,0.055865300384207485
4562,0.2559343922886129
4564,0.12182100128593724
4569,0.08428316187682852
4573,0.0
4574,0.0
4593,0.6249773399793501
4594,0.0
4595,0.002664003205473839
4600,0.0
4603,0.0
4604,0.36396275516468246
4616,0.11204620841791539
4623,0.08672348659263088
4626,0.2869022087432102
4628,0.0
4629,0.0
4630,0.4569590809819399
4635,0.0
4643,0.0
4650,0.2161288026919911
4651,0.3530734149643095
4668,0.0
4671,0.0
4672,0.0
4676,0.0
4677,0.0
4689,0.06456562348307296
4690,0.0
4691,0.10550488058846472
4706,0.13526385561099008
4707,0.054390151706373555
4717,0.06067368753698985
4722,0.0
4724,0.0
4727,0.0
4728,0.0
4736,0.22634807686323075
4742,0.0
4747,0.0
4748,0.0
4750,0.0
4752,0.1653712095819601
4763,0.0
4771,0.0
4775,0.13330593464587084
4777,0.42913203879982004
4780,0.0
4785,0.27510057785821507
4788,0.0
4789,0.0
4790,0.9784173743279503
4791,0.0
4797,0.2923846610279677
4800,0.0
4801,0.38228891129643155
4813,0.0
4815,0.0
4816,0.2021545871661389
4818,0.0
4820,0.04687013303322272
4829,0.0
4832,0.0
4835,0.7942382459295027
4836,0.0
4839,0.10882647631474496
4845,0.4530258381852179
4846,0.0
4848,0.06456562348307296
4849,0.0
4857,0.0
4858,0.10220304143135821
4863,0.39372781202738427
4872,0.0
4876,0.7287714619310167
4882,0.0
4885,0.0
4896,0.357916040365608
4897,0.27336539306078095
4901,0.0
4904,0.0
4910,0.19031486375513032
4915,0.08178860993011194
4916,0.46239149050279577
4924,0.0
4926,0.13733765384029
4927,0.13982029464672857
4928,0.0
4932,0.06750072693704699
4938,0.0
4940,0.0
4948,0.0
4951,0.13317764871443832
4960,0.136920861754479
4976,0.18949173607046804
4985,0.0
4986,0.0
4992,0.06397723415924081
4993,0.2855804281542321
4997,0.0
5008,0.0
5012,0.25090969359421433
5025,0.16447710201631255
5026,0.09125479650318334
5028,0.0
5030,0.10056709236068628
5031,0.0696334928898926
5034,0.09245413538109089
5037,0.0
5039,0.0
5041,0.1817365112554422
5046,0.0
5047,0.12435012406360427
5048,0.0
5055,0.0
5060,0.2650714213842976
5064,0.0
5066,0.35004941194525974
5069,0.004037857746648955
5072,0.0
5077,0.136920861754479
5084,0.0
5089,0.0
5090,0.06663671658746302
5091,0.12435012406360427
5093,0.0
5095,0.0
5101,0.13351582565194503
5103,0.0
5104,0.1876441698038312
5106,0.0
5107,0.45970372056947995
5109,0.0
5112,0.0
5114,0.04299643342725049
5115,0.11226749386085311
5123,0.0
5127,0.07792759407504957
5128,0.05228628558072264
5129,0.0
5137,0.06266266764496807
5138,0.11701008545548157
5143,0.0
5144,0.07464846094002897
5150,0.0
5151,0.0
5157,0.0
5160,0.0
5165,0.0
5170,0.0
5173,0.70520096751075
5182,0.41476093960077753
5183,0.0
5187,0.0
5188,0.10655547980271296
5203,0.0
5207,0.0
5208,0.11731964666307707
5210,0.0
5217,0.0
5218,0.0
5223,0.0
5227,0.12182100128593724
5230,0.45165927851888366
5232,0.0
5233,0.4695510686207136
5236,0.11701008545548157
5245,0.0
5248,0.0
5249,0.36488112623513846
5252,0.36765332402764084
5261,0.42268660474334235
5264,0.11423815353132534
5267,0.06881091444146306
5268,0.0
5269,0.028970447449712906
5271,0.22607282241113308
5274,0.0
5275,0.0
5280,0.0
5281,0.12921577541571935
5284,0.0
5285,0.08189771928037055
5291,0.22008517345432158
5297,0.2132639657908389
5302,0.0
5303,0.0
5304,0.06084545197475259
5306,0.15740032958645733
5309,0.0
5317,0.0
5320,0.21656945191435426
5321,0.058823185286228194
5326,0.14553301840840976
5328,0.0
5329,0.03349181990428761
5333,0.18623081636569824
5336,0.24622822354876067
5337,0.11701008545548157
5343,0.04546039748174498
5348,0.5014141481174988
5351,0.0
5352,0.0
5353,0.0
5356,0.0
5366,0.10960836201508894
5368,0.0
5372,0.0700038712222866
5380,0.0
5386,0.0
5387,0.0
5388,0.10875674931194586
5391,0.11660876120156867
5397,0.13526385561099008
5399,0.10576560570142808
5400,0.054102966698577636
5408,0.11701008545548157
5409,0.0
5413,0.0
5414,0.25365592641785667
5418,0.1559898248631177
5419,0.009742951676486165
5420,0.0
5423,0.9101366403659623
5425,0.0
5427,0.0
5428,0.2004173678556691
5433,0.05914867919564604
5434,0.0
5435,0.0
5441,0.8313916331685041
5447,0.12435012406360427
5451,0.0
5457,0.13271202004454627
5463,0.09250269136733909
5465,0.0
5470,0.0
5477,0.05028586417600972
5478,0.0
5480,0.0
5483,0.0
5486,0.0
5487,0.0
5492,0.0
5496,0.0
5497,0.0
5503,0.0
5507,0.13733765384029
5522,0.17635660783482573
5536,0.11077159882429674
5544,0.704789963173711
5549,0.2762236238385655
5554,0.0
5561,0.0
5566,0.36419036283700285
5569,0.0
5574,0.22744966260409924
5578,0.032554518519981625
5580,0.2900469520126038
5590,0.0
5591,0.0
5628,0.0
5635,0.24966299893258603
5640,0.3721180545391218
5644,0.05930329605501966
5657,0.3983372563557822
5665,0.0
5671,0.0
5684,0.12435012406360427
5691,0.0
5695,0.0
5697,0.0
5704,0.0
5707,0.0
5711,0.0
5713,0.20559501292794127
5717,0.0
5718,0.0
5719,0.13951446820953586
5720,0.0
5722,0.0
5727,0.8735067477509955
5728,0.0
5731,0.11226749386085311
5736,0.0
5738,0.0
5744,0.0
5747,0.0
5748,0.0
5749,0.3451571966968824
5750,0.12435012406360427
5751,0.0
5755,0.21763565111231253
5760,0.0
5762,0.11226749386085311
5763,0.0
5774,0.136920861754479
5775,0.12377566781465929
5778,0.0667847918698945
5780,0.18915218848714305
5788,0.0
5797,0.1536794524626058
5807,0.0
5811,0.11449233323175292
5814,0.0
5815,0.0
5822,0.17898764782846163
5823,0.10960836201508894
5827,0.0
5833,0.0
5835,0.09674319710434251
5838,0.13982029464672857
5852,0.0
5857,0.0
5860,0.04244525002894231
5871,0.0
5883,0.1023810126167495
5895,0.0
5899,0.09674319710434251
5900,0.0
5905,0.18473907706490958
5926,0.0
5930,0.0
5937,0.0
5943,0.0
5951,0.0
5954,0.0008333333333333333
5957,0.05241179225577658
5958,0.0
5960,0.0
5966,0.4832564192109884
5978,0.0
5982,0.19122615079801933
5990,0.0
5998,0.0
6004,0.11510685584656613
6005,0.0
6019,0.0
6027,0.0
6030,0.0
6035,0.0
6045,0.0
6046,0.0314343522292182
6047,0.39596306261334846
6052,0.0010416666666666667
6060,0.0681701147136429
6061,0.05291312682767098
6066,0.22592394115334263
6076,0.6157404713116793
6077,0.11226749386085311
6084,0.11578654124126761
6087,0.0
6093,0.0
6096,0.12435012406360427
6098,0.050138258283953685
6099,0.7183501314041176
6108,0.0
6120,0.1280716315906686
6125,0.0
6136,0.1374080534530399
6140,0.0
6142,0.48755639704963105
6145,0.0667847918698945
6146,0.0
6147,0.0
6151,0.0
6154,0.0
6158,0.0
6161,0.0
6164,0.09087180080375992
6172,0.0
6177,0.0
6178,0.08621993043514033
6180,0.0
6188,0.0
6193,0.0908749534179531
6194,0.0
6195,0.0
6196,0.0
6204,0.053084157921148165
6205,0.0
6220,0.0
6221,0.0
6225,0.286483598018311
6227,0.0
6229,0.0
6231,0.0
6232,0.0
6235,0.1389960570305073
6241,0.0
6251,0.12435012406360427
6254,0.5415949897137209
6255,0.35827340925717127
6265,0.27753928985261617
6273,0.0
6289,0.0
6291,0.13317764871443832
6296,0.05748738976067125
6298,0.0
6309,0.0
6311,0.0
6312,0.41086096526467875
6314,0.4097768499463582
6316,0.0
6330,0.0
6340,0.06882967374306317
6341,0.0
6347,0.4128032306539112
6348,0.12435012406360427
6351,0.10418664805387752
6359,0.0
6362,0.0
6363,0.0
6365,0.0
6368,0.0
6371,0.0
6382,0.0
6385,0.13796622836405956
6387,0.09280145868177528
6389,0.2619742584867582
6392,0.38044943416837546
6395,0.0
6408,0.0
6409,0.0667847918698945
6411,0.4036255299416604
6414,0.05591557543518712
6420,0.0
6425,0.0
6433,0.0
6434,0.0
6437,0.0
6438,0.0
6440,0.2993651376001273
6448,0.27062900696634384
6449,0.12429905423110099
6460,0.44494512398715236
6469,0.0
6475,0.16792068706602106
6477,0.0
6494,0.1451605802938479
6501,0.0
6504,0.0
6511,0.067967564910181
6513,0.10033132057529956
6514,0.2894678936938696
6516,0.0
6520,0.0
6523,0.0
6526,0.0
6527,0.0
6530,0.0
6534,0.14214325228739602
6537,0.0
6545,0.1805215476809183
6549,0.04910829517093439
6551,0.0
6553,0.08602576843851573
6559,0.0
6560,0.0
6569,0.0
6570,0.3757720602942328
6583,0.0
6596,0.2924056351043977
6604,0.0
6606,0.0
6610,0.0
6611,0.0
6614,0.3697135289227927
6617,0.0
6621,0.10576560570142808
6624,0.44072133121836393
6627,0.044739039988937676
6630,0.0
6631,0.0
6637,0.0
6643,0.0
6645,0.0
6650,0.2492310174805771
6653,0.1327832498676178
6655,0.0
6658,0.0
6660,0.0
6665,0.00515585886033212
6670,0.0
6675,0.0
6678,0.4432132217786739
6680,0.2756911360520863
6685,0.0
6687,0.0
6688,0.47529506839819574
6694,0.0
6695,0.0
6702,0.0
6709,0.1151867212533026
6723,0.03661303062125408
6725,0.0
6728,0.0
6732,0.0
6737,0.0
6741,0.16582722527820745
6756,0.06313156563048265
6763,0.10576560570142808
